,Farmacia,Producto,SKU,Normal,Oferta
3322,Ahumada,DHA Kids Omega 3 x 120 Capsulas Blandas,88212,14695.00,14695.00
3323,Ahumada,Nutrisse Tintura Sexy Brownie 677 x 219 g,86416001,6099.00,6099.00
3324,Ahumada,Pasta Lassar Oficinal x 100 g Ung\u00fcento Topico,85346,2445.00,2445.00
3325,Ahumada,L'Or\u00e9al Paris CC Cream C'Est Magic Antiredness Green x 30 mL,88357,8999.00,8999.00
3326,Ahumada,Dagotil 1 mg\/mL x 30 mL Solucion Oral Para Gotas,28754,28195.00,28195.00
3327,Ahumada,Loreal Autobronceante Sublime Bronze Bruma Seca x 150 mL,62762,10599.00,10599.00
3328,Ahumada,Nimus Retard 400 mg x 30 Comprimidos De Liberaci\u00f3n Prolongada,7617,38895.00,38895.00
3329,Ahumada,Lechuga Crema Corporal Nutrici\u00f3n Intensiva x 350 mL,86907,3699.00,3699.00
3330,Ahumada,Hepta Recombinante 2000 UI x 1 Jeringa Prellenada Solucion Inyectable,68323,6495.00,6495.00
3331,Ahumada,Amato 25 mg x 60 Comprimidos Recubiertos,79622,21495.00,21495.00
3332,Ahumada,Maybelline Labial Larga Duraci\u00f3n Superstay 24 Horas 870 Optic Ruby Paso 1 y 2 x 1 Unidad,88162006,6849.00,6849.00
3333,Ahumada,Lipitor 10 mg x 60 Comprimidos Recubiertos,16021,63995.00,63995.00
3334,Ahumada,Plaisance Fragancia Hot In Black Con Atomizador x 80 mL,64637,10799.00,10799.00
3335,Ahumada,"Vannair PMDI 160\/4,5 mcg x 120 Dosis Suspensi\u00f3n para Inhalaci\u00f3n Oral",65165,63795.00,63795.00
3336,Ahumada,Antonio Banderas Fragancia Diavolo Con Atomizador x 50 mL,18393,10699.00,10699.00
3337,Ahumada,Boots Set De Elasticos Grueso Para Pelo Color Negro x 10 Unidades,86090,1249.00,1249.00
3338,Ahumada,"Avodart 0,5 mg x 30 Capsulas Blandas",41121,55595.00,55595.00
3339,Ahumada,Repelex Forte x 165 mL Aerosol,83051,8495.00,8495.00
3340,Ahumada,Bi - O Antitranspirante Barra Clinical Te Verde Hombre x 40 g,87351,4699.00,4699.00
3341,Ahumada,L'Or\u00e9al Paris Infallible 24HR 2-Step Lipstick 115 Infinitely Mocha x 1 Unidad,88359005,7499.00,7499.00
3342,Ahumada,Vaselina Liquida Oficinal x 200 mL Solucion,85345,2495.00,2495.00
3343,Ahumada,Clavinex Duo Forte 800 mg\/57mg\/5 mL x 35 mL Polvo para Suspensi\u00f3n Oral con Solvente,25510,14195.00,14195.00
3344,Ahumada,Trileptal 300 mg x 60 Comprimidos Recubiertos,49231,44095.00,44095.00
3345,Ahumada,Blistex FPS 15 Menta x 1 Unidad Balsamo Labial,86657,4999.00,4999.00
3346,Ahumada,L'Or\u00e9al Paris Infallible 24HR 2-Step Lipstick 700 Boundless Burgundy x 1 Unidad,88359001,7499.00,7499.00
3347,Ahumada,Mebendazol 100mg\/5mL x 35 mL Suspensi\u00f3n Oral,86379,2395.00,2395.00
3348,Ahumada,"Xuzal 2,5 mg\/5 mL x 150 mL Solucion Oral",75438,14895.00,14895.00
3349,Ahumada,Ruboril Loci\u00f3n Micelar Desmaquillante Piel Sensible Aquaruboril x 250 mL,44555,15499.00,15499.00
3350,Ahumada,Vertium 25 mg x 40 Comprimidos,71620,20495.00,20495.00
3351,Ahumada,"Broncho Vaxom 3,5 mg Infantil x 30 Capsulas",9637,54995.00,54995.00
3352,Ahumada,Cardioaspirina EC 100 mg x 50 Comprimidos Con Recubrimiento Ent\u00e9rico,1302,11245.00,11245.00
3353,Ahumada,"Trayenta Duo 2,5 mg\/500 mg x 60 Comprimidos Recubiertos",79493,45195.00,45195.00
3354,Ahumada,Otiblock Pediatrico x 20 mL Soluci\u00f3n Otica,88297,8645.00,8645.00
3355,Ahumada,Cicatricure Crema Age Care Reafirmante x 50 mL,87956,7199.00,7199.00
3356,Ahumada,Flector 50 mg x 10 Sobres Polvo Granulado Para Solucion Oral,69734,11795.00,11795.00
3357,Ahumada,"Femara 2,5 mg x 30 Comprimidos Recubiertos",16880,130795.00,130795.00
3358,Ahumada,Ilimit 10 mg x 30 Comprimidos,48592,60095.00,60095.00
3359,Ahumada,"Sayana Press 104 mg\/0,65 mL x 1 Dosis Suspensi\u00f3n Inyectable",86572,57895.00,57895.00
3360,Ahumada,Gabapentina 400 mg x 30 Capsulas,88167,18245.00,18245.00
3361,Ahumada,Janumet 50 mg\/850 mg x 28 Comprimidos Recubiertos,62012,35195.00,35195.00
3362,Ahumada,Norspan 5 mcg\/hora x 2 Sistemas Terapeutico Transdermico,83451,23795.00,23795.00
3363,Ahumada,Maybelline Labial Larga Duraci\u00f3n Superstay 24 Horas 865 Bleached Red Paso 1 y 2 x 1 Unidad,88162005,6849.00,6849.00
3364,Ahumada,Antitranspirante Nivea Beauty Elixir Fresh Spray 150ml,87799,2999.00,2999.00
3365,Ahumada,Vichy Liftactiv Specialist Glyco-C x 10 Ampollas,87921,22799.00,22799.00
3366,Ahumada,L'Or\u00e9al Paris Mascara False Lash Superstar Negra Lavable x 6 mL,80859,9699.00,9699.00
3367,Ahumada,Rimox 1 mg\/mL x 45 mL Soluci\u00f3n Oral,84215,20395.00,20395.00
3368,Ahumada,Shampoo tratante reequilibrante KERTYOL P.S.O.,88075,18299.00,18299.00
3369,Ahumada,Vichy Agua Termal Spay x 150 mL,10854,13099.00,13099.00
3370,Ahumada,Lomex 20 mg x 28 Capsulas Con Microgranulos Recubiertos De Liberacion Retardada,87769,24095.00,24095.00
3371,Ahumada,Nosotras Toalla Higi\u00e9nica Ultra Invisible Tela Suave Ajuste Seguro x 16 Unidades,61362,2699.00,2699.00
3372,Ahumada,Etienne Fragancia Light Blue x 55 mL,82164,7799.00,7799.00
3373,Ahumada,Vivo Frutos Secos Nuts Y Coco x 80 g,86010,2599.00,2599.00
3374,Ahumada,Agatha Ruiz de la Prada Eau De Toilette Gotas De Color Bubble x 30 mL,87230002,5999.00,5999.00
3375,Ahumada,Deysa Mascarilla 3 Capas Desechable x 50 Unidades,88610,24995.00,24995.00
3376,Ahumada,Trigilab 100 mg x 30 Comprimidos,71101,22195.00,22195.00
3377,Ahumada,Repelex NF x 165 mL Aerosol,70115,7095.00,7095.00
3378,Ahumada,Nosotras Jab\u00f3n L\u00edquido Intimo Sensiti-V x 200 mL,86818,4499.00,4499.00
3379,Ahumada,Boots Set De Elasticos Finos Para Pelo Color Negro x 10 Unidades,86101,999.00,999.00
3380,Ahumada,Curocef 500 mg x 14 Comprimidos Recubiertos,29877,61495.00,61495.00
3381,Ahumada,Dove Acondicionador Regeneraci\u00f3n Extrema x 400 mL,88215,3999.00,3999.00
3382,Ahumada,Amulsin 10 mg x 30 Comprimidos Recubiertos,77569,45395.00,45395.00
3383,Ahumada,L'Or\u00e9al Paris Base Infallible 24H Fresh Wear 135 Radiant Beige x 30 mL,77800013,11699.00,11699.00
3384,Ahumada,Sensodyne Pack Cepillo Dental Suave Repara Y Protege x 1 Pack,83810,6299.00,6299.00
3385,Ahumada,Prozac 20 mg x 28 Comprimidos Dispersables,18768,62195.00,62195.00
3386,Ahumada,Repelex 10 % x 80 g Crema Topica,74342,5995.00,5995.00
3387,Ahumada,Traviata 20 mg x 30 Comprimidos Recubiertos,26460,45295.00,45295.00
3388,Ahumada,Glafornil XR 500 mg x 30 Comprimidos De Liberaci\u00f3n Prolongada,41132,11195.00,11195.00
3389,Ahumada,Sauber Alcohol Gel Sin Agua Mandarina x 250 mL,88019,1799.00,1799.00
3390,Ahumada,Maybelline Corrector Liquido Larga Duraci\u00f3n Super Stay Alta Cobertura 45 Tan x 7 mL,88161004,5599.00,5599.00
3391,Ahumada,Loreal Base Infalible 200 Golden x 30 mL,77800009,11699.00,11699.00
3392,Ahumada,Just For Men Tintura En Shampoo Casta\u00f1o Oscuro H-45 x 60 mL,32405002,12799.00,12799.00
3393,Ahumada,La Roche Posay Protector Solar Anthelios Dermopediatrics Wetskin Fps50 X 250 Ml,83822,21699.00,21699.00
3394,Ahumada,"Ovidrel 250 mcg\/0,5 mL x 1 Cartucho Solucion Inyectable",77194,59895.00,59895.00
3395,Ahumada,Duphaston 10 mg x 20 Comprimidos Recubiertos,20510,20495.00,20495.00
3396,Ahumada,Perfungol x 80 g Polvo Dermico,88288,3645.00,3645.00
3397,Ahumada,Gillette Pack Desodorante Gel Cool Wave 82 g x 1 Pack,86612,6599.00,6599.00
3398,Ahumada,Multiflora Advance x 30 Capsulas,88579,17995.00,17995.00
3399,Ahumada,Atripla x 30 Comprimidos Recubiertos,72886,179995.00,179995.00
3400,Ahumada,"B\u00c1LSAMO LABIAL NIVEA WATERMELON SHINE 4,8GR",88515,3349.00,3349.00
3401,Ahumada,Sincris 5 mg x 30 Comprimidos Recubiertos,63725,25995.00,25995.00
3402,Ahumada,Antonio Banderas Eau De Toilette Her Secret Temptation x 50 mL,83517,15099.00,15099.00
3403,Ahumada,Mascarilla en Tela Nivea Urban Skin Shot Hidratante 10 Minutos,87416002,2599.00,2599.00
3404,Ahumada,Vichy Liftactiv Specialist Peptide-C Ampollas Anti-Edad x 10 Ampollas,87748,22799.00,22799.00
3405,Ahumada,Sprainer T4 O x 30 Sachets Soluci\u00f3n Espumosa Para Limpieza De P\u00e1rpados Y Pesta\u00f1as,85613,19195.00,19195.00
3406,Ahumada,L'Or\u00e9al Paris BB Cream C'Est Magic 05 Medium Dark x 30 mL,88360004,8999.00,8999.00
3407,Ahumada,Speed Stick Antitranspirante Spray Multiproteccion X5 Active x 150 mL,84183005,3649.00,3649.00
3408,Ahumada,Izinova  176 mL  x 2 Frascos Concentrado Para Soluci\u00f3n Oral Con Dosificador,82851,20795.00,20795.00
3409,Ahumada,Seronex 100 mg x 30 Comprimidos Recubiertos,39185,27495.00,27495.00
3410,Ahumada,Neurum 75 mg x 30 Comprimidos,60900,11995.00,11995.00
3411,Ahumada,Exelring 120 mcg\/ 15 mcg x 3 Anillos Vaginales,87050,40895.00,40895.00
3412,Ahumada,Imuran 50 mg x 100 Comprimidos Recubiertos,129,83795.00,83795.00
3413,Ahumada,Nutrisse Tintura Choco Tentacion 77 x 219 g,86416002,6099.00,6099.00
3414,Ahumada,"Trayenta Duo 2,5 mg\/1000 mg x 60 Comprimidos Recubiertos",75426,48495.00,48495.00
3415,Ahumada,Antonio Banderas Eau de Toilette The Secret x 50 mL,68916,15099.00,15099.00
3416,Ahumada,Care Plus Gasa Hidr\u00f3fila 1 Yarda x 1 Sobre,77372,2195.00,2195.00
3417,Ahumada,Tapsin 1000 mg SC x 20 Comprimidos Recubiertos,88629,7795.00,7795.00
3418,Ahumada,Dilasedan 5 mg x 30 Comprimidos,87293,7695.00,7695.00
3419,Ahumada,La Coupe Crema Para Peinar Orgnx Argan Oil Complex x 250 mL,78885,7199.00,7199.00
3420,Ahumada,Gastroaliv x 240 mL Suspension Oral,88628,8395.00,8395.00
3421,Ahumada,Antonio Banderas Eau De Toilette King Of Seduction Absolute x 50 mL,80278,15099.00,15099.00
3422,Ahumada,Cardioaspirina EC 325 mg x 30 Comprimidos Con Recubrimiento Ent\u00e9rico,73628,16245.00,16245.00
3423,Ahumada,Tivicay 50 mg x 30 Comprimidos Recubiertos,76836,469995.00,469995.00
3424,Ahumada,"Letrovitae 2,5 mg x 30 Comprimidos Recubiertos",80008,39595.00,39595.00
3425,Ahumada,Isdin\u00ae Loci\u00f3n Fotoprotector Pediatrics SPF 50 x 250 mL,87099,18799.00,18799.00
3426,Ahumada,Bi - O Antitranspirante Spray Clinical Te Verde Hombre x 135 mL,87354,5399.00,5399.00
3427,Ahumada,CREVET LIMONADA CALIENTE VITAMINA C 500MG 1 SOBRE,88005,195.00,195.00
3428,Ahumada,Dove Super Acondicionador Factor 80 X 400 mL,88216,4099.00,4099.00
3429,Ahumada,Always Toalla Higienica Ultra Fina Nocturna Seca x 8 Unidades,9214,1799.00,1799.00
3430,Ahumada,Perspirex Antiperspirante para Pies x 100 mL Locion Topica,87005,15395.00,15395.00
3431,Ahumada,"Deblax 2,5 mg x 1 Capsulas Blandas",87490,16395.00,16395.00
3432,Ahumada,Sodio Bicarbonato Oficinal x 100 g Polvo Para Suspension,85344,1495.00,1495.00
3433,Ahumada,Biretix Gel Antiimperfecciones x 30 mL,86623,21895.00,21895.00
3434,Ahumada,No 7 Crema Protect & Perfect Serum Intense Advanced x 15 mL,81307,19999.00,19999.00
3435,Ahumada,Cor Intensa Coloraci\u00f3n 9.13 Rubio Muy Claro Ceniza Dorado Garnier x 151 g,72894006,2899.00,2899.00
3436,Ahumada,La Roche Posay Protector Solar Anthelios XL SPF 50+ x 250 mL,85695,23399.00,23399.00
3437,Ahumada,Butocort x 250 Dosis Aerosol Para Inhalaci\u00f3n,48600,13195.00,13195.00
3438,Ahumada,Maybelline Labial Larga Duraci\u00f3n Superstay 24 Horas 875 Frozen Rose Paso 1 y 2 x 1 Unidad,88162001,6849.00,6849.00
3439,Ahumada,Artrilab 20 mg x 30 Comprimidos Recubiertos,64026,59695.00,59695.00
3440,Ahumada,Queratol 20 % x 200 g Crema Topica,87139,19095.00,19095.00
3441,Ahumada,Rimox 1 mg x 30 Comprimidos Recubiertos,84217,15395.00,15395.00
3442,Ahumada,Antitranspirante Nivea Deep Amazonia Spray 150ml,87988,2999.00,2999.00
3443,Ahumada,La Roche Posay Crema Kerium DS x 50 mL,81895,21799.00,21799.00
3444,Ahumada,Ezetimiba-Simvastatina 10 mg\/10 mg x 28 Comprimidos,87297,35545.00,35545.00
3445,Ahumada,TOALLITAS DESMAQUILLANTES MICELARES NIVEA ROSE CARE 25 UNDS,88488,2699.00,2699.00
3446,Ahumada,Keppra 100 mg\/mL x 300 mL Soluci\u00f3n Oral,68441,40395.00,40395.00
3447,Ahumada,"Hialtears 0,4 % x 10 mL Soluci\u00f3n Oft\u00e1lmica",80563,14995.00,14995.00
3448,Ahumada,Plaisance Fragancia Moments Con Atomizador x 105 mL,3075,11799.00,11799.00
3449,Ahumada,Rize 10 mg x 30 Comprimidos Recubiertos,43396,25695.00,25695.00
3450,Ahumada,Cavamed 5 mg x 30 Comprimidos,75321,29095.00,29095.00
3451,Ahumada,Vichy Base Liftactiv Flexilift Teint Tono 45 x 30 mL,68698001,33299.00,33299.00
3452,Ahumada,Daflon 500 mg x 60 Comprimidos Recubiertos,20348,73095.00,73095.00
3453,Ahumada,Colgate Plax Enjuague Bucal Total 12 Clean Mint x 250 mL,87185,4249.00,4249.00
3454,Ahumada,EUCERIN DERMATOCLEAN LOCION MICELAR 3 EN 1 400ML,87910,16099.00,16099.00
3455,Ahumada,Options Jab\u00f3n Glicerina Afrecho x 100 g,82952,1299.00,1299.00
3456,Ahumada,Vitakron Hombre x 30 Comprimidos Recubiertos,87497,10395.00,10395.00
3457,Ahumada,Galvus Met 50 mg\/1000 mg x 28 Comprimidos Recubiertos,65145,32195.00,32195.00
3458,Ahumada,Trayenta 5 mg x 30 Comprimidos Recubiertos,72309,49595.00,49595.00
3459,Ahumada,Complera x 30 Comprimidos Recubiertos,80289,505995.00,505995.00
3460,Ahumada,Old Spice Antitranspirante Spray Mar Profundo x 93 g,87379,3199.00,3199.00
3461,Ahumada,Vichy Base Vichy Dermablend Correctora 25 x 30 mL,50439004,30399.00,30399.00
3462,Ahumada,No 7 Polvo Compacto Perfect Translucen x 1 Unidad,81235003,21799.00,21799.00
3463,Ahumada,"Conpremin 0,625 mg x 28 Grageas",5127,32095.00,32095.00
3464,Ahumada,Boots Cepillo De Pelo Estilo Paleta x 1 Unidad,86091,3399.00,3399.00
3465,Ahumada,Pampers Premium Care G 9-13 kg x 148 Unidad,87193,37899.00,37899.00
3466,Ahumada,Rux 10 mg x 60 Comprimidos Recubiertos,76446,33495.00,33495.00
3467,Ahumada,Idena 150 mg x 1 Comprimidos Recubiertos,61991,28595.00,28595.00
3468,Ahumada,Bantix 2 % x 15 g Ung\u00fcento D\u00e9rmico,42726,17095.00,17095.00
3469,Ahumada,Uriage Crema Anti-Edad Multiacci\u00f3n SPF 30 Age Protect x 40 mL,87518,28399.00,28399.00
3470,Ahumada,La Coupe Spray De Alisado Orgnx Brazil Keratin Complex Protector De Calor x 200 mL,78881,7999.00,7999.00
3471,Ahumada,Tio Nacho Tratamiento Coco Ultra Hidratante x 200 g,85339,8299.00,8299.00
3472,Ahumada,Azymol 10 mg x 30 Comprimidos,46749,50195.00,50195.00
3473,Ahumada,No 7 Delineador De Labios Precision Nude x 1 Unidad,81246007,9899.00,9899.00
3474,Ahumada,Rosvel 10 mg x 60 Comprimidos Recubiertos,72526,15795.00,15795.00
3475,Ahumada,Boots Tijeras Para U\u00f1as x 1 Unidad,86081,2449.00,2449.00
3476,Ahumada,CREMA CORPORAL NIVEA HIDRATACI\u00d3N EXPRESS 1000ML,87968,7699.00,7699.00
3477,Ahumada,No 7 Paleta De Sombras De Ojos Smoky 8 x 1 g,84465002,13499.00,13499.00
3478,Ahumada,Vitakron Mujer x 60 Comprimidos Recubiertos,87498,15595.00,15595.00
3479,Ahumada,Antitranspirante Nivea Beauty Elixir Sensitive Roll On 40ml,87798,2999.00,2999.00
3480,Ahumada,Nebulex 50 mcg\/dosis x 120 Dosis Suspensi\u00f3n Para Nebulizaci\u00f3n Nasal,48627,19195.00,19195.00
3481,Ahumada,Vichy Shampoo Dercos Technique Sensitive Cabello Seco x 200 mL,32353007,13199.00,13199.00
3482,Ahumada,Botanics M\u00e1scara Hydration Burst x 1 Unidad,86226,4999.00,4999.00
3483,Ahumada,Boots Brocha Para Polvos x 1 Unidad,86046,3999.00,3999.00
3484,Ahumada,L'Oreal Tintura Men Expert Excell 5 Tono 4 x 134 g,87991003,11399.00,11399.00
3485,Ahumada,Venda De Yeso Gypsona 20 cm x 1 Unidad,567,7095.00,7095.00
3486,Ahumada,Benetton Eau De Toilette United Dreams Go Far x 60 mL,81109,15999.00,15999.00
3487,Ahumada,Keppra 500 mg x 60 Comprimidos Recubiertos,70672,58695.00,58695.00
3488,Ahumada,Antonio Banderas Eau de Toilette Power Of Seduction x 50 mL,85164,15699.00,15699.00
3489,Ahumada,"L'Or\u00e9al Paris Mascara De Pesta\u00f1as Paris Bambi False Lash Waterproof 01 Black x 7,4 mL",88334002,9699.00,9699.00
3490,Ahumada,Diondel 100 mg x 50 Comprimidos,73181,39495.00,39495.00
3491,Ahumada,Tonaril 2 mg x 100 Comprimidos,1990,24995.00,24995.00
3492,Ahumada,Babysec Pa\u00f1al Super Premium M x 38 Unidades,83223006,11799.00,11799.00
3493,Ahumada,Lipitor 10 mg x 30 Comprimidos Recubiertos,14814,49995.00,49995.00
3494,Ahumada,Hylo Comod 1 mg\/mL x 10 mL Soluci\u00f3n Oft\u00e1lmica,85567,22995.00,22995.00
3495,Ahumada,Galvus 50 mg x 28 Comprimidos,65162,32595.00,32595.00
3496,Ahumada,Vichy Tonico Normaderm Astringente x 200 mL,65138,15599.00,15599.00
3497,Ahumada,Bi - O Pack Antitranspirante Spray Extreme Ice x 1 Pack,87345,4299.00,4299.00
3498,Ahumada,Neupro 4 mg\/24 horas x 14 Parches Transdermicos,71969,47795.00,47795.00
3499,Ahumada,Options Toallitas H\u00famedas Baby Con Aceite de Em\u00fa x 80 Unidades,85502,1299.00,1299.00
3500,Ahumada,"Tensuren D 80 mg\/12,5 mg x 30 Comprimidos",88282,23695.00,23695.00
3501,Ahumada,Boots Set Tiburon Negro\/Carey x 2 Unidades,86097,1149.00,1149.00
3502,Ahumada,Nosotras Toallitas Humedas Intima F\u00f3mula Sensiti-V x 16 Unidades,86820,1949.00,1949.00
3503,Ahumada,"L'Or\u00e9al Paris Labial Les Macarons 818 Dose Of Rose x 7,6 mL",87567004,6899.00,6899.00
3504,Ahumada,No 7 Paleta De Sombras De Ojos Nude 8 x 1 g,84465001,13499.00,13499.00
3505,Ahumada,La Roche Posay Protorector Solar Anthelios Pocket 50+ x 30 mL,85694,8299.00,8299.00
3506,Ahumada,Nivea Men After Shave Deep Comfrot x 100 mL,88150,8499.00,8499.00
3507,Ahumada,Truvada x 30 Comprimidos Recubiertos,62558,206095.00,206095.00
3508,Ahumada,Galvus Met 50 mg\/500 mg x 28 Comprimidos Recubiertos,68479,32495.00,32495.00
3509,Ahumada,Ilimit 15 mg x 30 Comprimidos,48591,78995.00,78995.00
3510,Ahumada,Brexotide LF 125 mcg \/25 mcg x 120 Dosis Aerosol Para Inhalacion,60146,56095.00,56095.00
3511,Ahumada,Oltan Amlo 40 mg\/10 mg x 30 Comprimidos Recubiertos,77255,17395.00,17395.00
3512,Ahumada,Dove Men Antitranpirante Spray Sports Active + Fresh x 150 mL,87394,3299.00,3299.00
3513,Ahumada,L'Or\u00e9al Paris Infallible 24HR 2-Step Lipstick 116 Beige To Stay x 1 Unidad,88359003,7499.00,7499.00
3514,Ahumada,Dove Jab\u00f3n L\u00edquido Cremoso Mandarina Recarga x 700 mL,87273,3499.00,3499.00
3515,Ahumada,"Sally Hansen Esmalte Xtreme Wear Pucker Up x 11,8 mL",77946006,3199.00,3199.00
3516,Ahumada,Brexotide LF 250 mcg \/25 mcg x 120 Dosis Aerosol Para Inhalacion,60147,57495.00,57495.00
3517,Ahumada,Colpotrophine 1% x 30 g Crema Vaginal,80511,24745.00,24745.00
3518,Ahumada,Vichy Protector Solar Leche Capital Soleil Multiprotectora FPS 50+ x 200 mL,88409,16399.00,16399.00
3519,Ahumada,Insulina Apidra Solostar 100 UI\/mL Solucion Inyectable x 1 Cartucho 3 mL,62525,14595.00,14595.00
3520,Ahumada,Nexium 20 mg x 28 Comprimidos Con Recubrimiento Ent\u00e9rico,35824,26995.00,26995.00
3521,Ahumada,Rexulti 1 mg x 28 Comprimidos Recubiertos,87927,44495.00,44495.00
3522,Ahumada,Rosvel 10 mg x 30 Comprimidos Recubiertos,61723,12095.00,12095.00
3523,Ahumada,Teemway Mascarilla KN95 x 1 Unidad,88199,2795.00,2795.00
3524,Ahumada,Acerdil 5 mg x 30 Comprimidos,28375,13995.00,13995.00
3525,Ahumada,Spiron 1 mg x 30 Comprimidos Recubiertos,39181,31995.00,31995.00
3526,Ahumada,Dexagin x 10 Ovulos Vaginales,1033,15195.00,15195.00
3527,Ahumada,Victoza 6 mg\/mL x 1 Dispositivo Prellenado Solucion Inyectable,74783,84595.00,84595.00
3528,Ahumada,"Corentel H 5 mg\/6,25 mg x 30 Comprimidos Recubiertos",70511,20595.00,20595.00
3529,Ahumada,Lysoform Desodorante Ambiental Desinfectante Original x 360 mL,40247,3099.00,3099.00
3530,Ahumada,Bio Mood 50 mg x 30 Comprimidos Recubiertos,78875,31995.00,31995.00
3531,Ahumada,Cloxacilina 500 mg x 6 Capsulas,378,1395.00,1395.00
3532,Ahumada,Crestor 40 mg x 30 Comprimidos Recubiertos,80636,79195.00,79195.00
3533,Ahumada,Dove Crema de Tratamiento Factor 80 X 170 mL,88223,4599.00,4599.00
3534,Ahumada,Tena Pants Nocturno Talla G x 8 Unidades,86963,9295.00,9295.00
3535,Ahumada,Vichy Gel Limpiador Normaderm Phytosolution x 200 mL,87047,14399.00,14399.00
3536,Ahumada,La Roche Posay Protector Solar Anthelios Dermopediatrics Fps50+ x 250 mL,83722,17799.00,17799.00
3537,Ahumada,Mascarilla en Tela Nivea Urban Skin Shot Iluminador 10 Minutos,87416003,2599.00,2599.00
3538,Ahumada,Megaplast Gasa Quirurgica 1 Yarda x1 Yarda x 1 Unidad,82705,1895.00,1895.00
3539,Ahumada,Always Protectores Diario Respirable Sin Perfume x 40 Unidades,87358,1999.00,1999.00
3540,Ahumada,Vichy Liftactiv Specialist Peptide-C Ampollas Anti-Edad x 30 Ampollas,87789,46899.00,46899.00
3541,Ahumada,Lifestyles Stimula x 12 Unidades,3572,7795.00,7795.00
3542,Ahumada,Xarelto 15 mg x 28 Comprimidos Recubiertos,72278,73995.00,73995.00
3543,Ahumada,Suero Glucosalino Isotonico x 500 mL Solucion Inyectable,62958,2195.00,2195.00
3544,Ahumada,Trizol 200 mg x 30 Comprimidos Dispersables Masticables,84809,36695.00,36695.00
3545,Ahumada,Boots Espejo Compacto x 1 Unidad,86451,2999.00,2999.00
3546,Ahumada,"L'Or\u00e9al Paris Labial Les Macarons 832 Strawberry Sauvage x 7,6 mL",87567007,6899.00,6899.00
3547,Ahumada,Agatha Ruiz de la Prada Eau De Toilette Love Rebel Love Bubblex 30 mL,87230004,5999.00,5999.00
3548,Ahumada,Maybelline Iluminador Master Chrome Holograph x 67 g,85648001,5499.00,5499.00
3549,Ahumada,Concentrado de uso local KERTYOL P.S.O.,88180,18799.00,18799.00
3550,Ahumada,Botanics Serum Facial Triple Age Renegal x 30 mL,81483,14299.00,14299.00
3551,Ahumada,Lechuga Crema Corporal Reafirmante x 350 mL,86906,3699.00,3699.00
3552,Ahumada,Galvus Met 50 mg\/1000 mg x 56 Comprimidos Recubiertos,65147,53995.00,53995.00
3553,Ahumada,Ginkomax  80 mg x 120 Capsulas,88006,16195.00,16195.00
3554,Ahumada,"L'Or\u00e9al Paris Labial Les Macarons 834 Infinite Spice x 7,6 mL",87567008,6899.00,6899.00
3555,Ahumada,Cetril 10 mg x 50 Comprimidos,44148,31895.00,31895.00
3556,Ahumada,Agua Micelar Bif\u00e1sica NIVEA Rose Care 400 ml,88493,7099.00,7099.00
3557,Ahumada,Boots Set Tiburones Peque\u00f1os x 8 Unidades,86450,2999.00,2999.00
3558,Ahumada,Rosat-10 10 mg x 30 Comprimidos Recubiertos,85569,15495.00,15495.00
3559,Ahumada,No 7 Mascarilla Serum Protect & Perfect Intense Advance x 1 Unidad,85074,4999.00,4999.00
3560,Ahumada,Vichy Base Dermablend 3D Gold 45 x 30 mL,81874002,28499.00,28499.00
3561,Ahumada,Keppra 500 mg x 30 Comprimidos Recubiertos,65093,31995.00,31995.00
3562,Ahumada,Schick Maquina De Afeitar Quattro Titanium 4 Sensitive + Repuestos x 1 Pack,76186,4949.00,4949.00
3563,Ahumada,Pigeon Formador De Pez\u00f3n x 1 Unidad,4597,10099.00,10099.00
